temperature, lluvia, humedad, rend_manz
22.00,69.00,57.00,48.90
26.00,53.00,38.00,37.40
71.00,94.00,61.00,70.60
63.00,32.00,27.00,38.80
90.00,53.00,20.00,47.60
38.00,68.00,89.00,69.50
41.00,40.00,28.00,34.30
74.00,40.00,87.00,73.70
31.00,35.00,52.00,42.30
77.00,64.00,86.00,78.90
22.00,40.00,41.00,35.10
71.00,55.00,85.00,74.80
43.00,60.00,69.00,59.40
40.00,49.00,47.00,45.30
99.00,50.00,54.00,66.70
35.00,37.00,49.00,42.40
58.00,53.00,70.00,63.00
96.00,81.00,80.00,85.00
71.00,89.00,47.00,62.60
29.00,70.00,84.00,64.70
79.00,28.00,66.00,62.30
69.00,90.00,30.00,53.70
34.00,37.00,57.00,46.10
43.00,35.00,66.00,52.90
89.00,26.00,51.00,57.40
56.00,20.00,73.00,57.30
39.00,51.00,56.00,49.90
85.00,27.00,82.00,71.90
32.00,21.00,40.00,33.80
93.00,98.00,50.00,72.50
68.00,22.00,87.00,68.30
59.00,88.00,39.00,54.80
84.00,57.00,58.00,65.60
43.00,35.00,89.00,64.40
47.00,78.00,78.00,68.70
70.00,86.00,25.00,50.70
83.00,70.00,73.00,75.40
63.00,36.00,32.00,42.10
26.00,98.00,92.00,73.40
52.00,73.00,76.00,68.20
72.00,47.00,46.00,54.00
84.00,76.00,42.00,61.40
45.00,47.00,58.00,51.90
38.00,49.00,92.00,67.20
60.00,87.00,21.00,45.90
63.00,26.00,64.00,56.10
57.00,79.00,38.00,51.90
25.00,46.00,59.00,46.20
81.00,38.00,83.00,73.40
85.00,75.00,36.00,58.50
86.00,66.00,91.00,84.50
80.00,33.00,65.00,63.10
76.00,87.00,25.00,52.70
74.00,82.00,42.00,59.60
62.00,84.00,59.00,64.90
46.00,79.00,32.00,45.60
25.00,87.00,20.00,34.90
95.00,85.00,52.00,71.50
63.00,97.00,89.00,82.80
47.00,69.00,36.00,45.90
50.00,49.00,90.00,69.80
35.00,41.00,48.00,42.70
33.00,71.00,35.00,41.60
48.00,24.00,57.00,47.70
56.00,52.00,62.00,58.20
44.00,60.00,70.00,60.20
66.00,83.00,37.00,54.90
65.00,95.00,66.00,71.50
58.00,90.00,52.00,61.40
62.00,70.00,41.00,53.10
43.00,85.00,63.00,61.40
48.00,59.00,68.00,60.20
55.00,28.00,35.00,39.60
72.00,23.00,57.00,54.70
49.00,77.00,94.00,77.10
24.00,58.00,63.00,50.30
37.00,66.00,33.00,40.80
56.00,51.00,51.00,52.50
21.00,36.00,98.00,62.50
48.00,34.00,98.00,70.20
21.00,96.00,53.00,52.00
84.00,68.00,45.00,61.30
61.00,21.00,71.00,58.00
96.00,56.00,54.00,67.00
99.00,76.00,94.00,91.90
92.00,57.00,96.00,87.00
97.00,34.00,58.00,64.90
89.00,90.00,71.00,80.20
97.00,31.00,96.00,83.30
91.00,34.00,71.00,69.60
98.00,65.00,83.00,83.90
61.00,38.00,72.00,61.90
34.00,86.00,50.00,52.40
78.00,72.00,80.00,77.80
36.00,71.00,91.00,70.50
98.00,34.00,30.00,51.20
45.00,92.00,60.00,61.90
82.00,23.00,73.00,65.70
80.00,58.00,23.00,47.10
49.00,78.00,77.00,68.80
73.00,35.00,24.00,40.90
27.00,61.00,69.00,54.80
89.00,89.00,45.00,67.00
25.00,74.00,71.00,57.80
85.00,52.00,83.00,77.40
87.00,77.00,71.00,77.00
94.00,81.00,44.00,66.40
38.00,66.00,55.00,52.10
76.00,60.00,36.00,52.80
44.00,92.00,85.00,74.10
82.00,25.00,23.00,41.10
73.00,91.00,30.00,55.10
95.00,28.00,57.00,62.60
99.00,77.00,70.00,80.10
43.00,85.00,50.00,54.90
75.00,81.00,46.00,61.70
50.00,33.00,35.00,39.10
76.00,85.00,27.00,53.30
40.00,94.00,47.00,54.30
77.00,53.00,94.00,80.70
90.00,92.00,56.00,73.40
69.00,74.00,22.00,46.50
53.00,86.00,30.00,48.10
33.00,30.00,59.00,45.40
41.00,29.00,93.00,64.60
26.00,35.00,79.00,54.30
30.00,99.00,33.00,45.30
69.00,34.00,63.00,59.00
69.00,36.00,90.00,72.90
41.00,51.00,54.00,49.50
82.00,41.00,45.00,55.30
66.00,45.00,40.00,48.80
63.00,92.00,73.00,73.80
86.00,98.00,86.00,88.40
27.00,33.00,82.00,55.70
40.00,54.00,55.00,50.30
62.00,75.00,93.00,80.10
83.00,55.00,79.00,75.40
21.00,41.00,97.00,63.00
61.00,23.00,69.00,57.40
84.00,57.00,99.00,86.10
80.00,28.00,41.00,50.10
75.00,97.00,53.00,68.40
23.00,93.00,95.00,73.00
72.00,97.00,75.00,78.50
97.00,39.00,51.00,62.40
64.00,73.00,74.00,70.80
91.00,87.00,39.00,64.20
72.00,81.00,28.00,51.80
95.00,49.00,85.00,80.80
69.00,83.00,40.00,57.30
57.00,77.00,97.00,81.00
99.00,41.00,84.00,79.90
55.00,75.00,81.00,72.00
40.00,87.00,71.00,64.90
41.00,78.00,42.00,48.90
28.00,49.00,75.00,55.70
48.00,31.00,20.00,30.60
59.00,99.00,63.00,69.00
36.00,70.00,70.00,59.80
30.00,64.00,66.00,54.80
73.00,24.00,52.00,52.70
23.00,85.00,34.00,40.90
94.00,69.00,98.00,91.00
56.00,75.00,89.00,76.30
23.00,66.00,50.00,45.10
43.00,28.00,24.00,30.50
27.00,89.00,70.00,60.90
23.00,37.00,80.00,54.30
57.00,49.00,24.00,38.90
61.00,82.00,99.00,84.20
36.00,82.00,75.00,64.70
58.00,38.00,39.00,44.50
30.00,37.00,42.00,37.40
56.00,84.00,68.00,67.60
46.00,98.00,70.00,68.40
74.00,58.00,60.00,63.80
87.00,96.00,91.00,90.80
56.00,65.00,34.00,46.80
96.00,79.00,68.00,78.60
72.00,29.00,75.00,64.90
93.00,50.00,45.00,60.40
21.00,88.00,80.00,63.90
63.00,58.00,46.00,53.50
34.00,30.00,64.00,48.20
39.00,27.00,77.00,55.60
34.00,34.00,56.00,45.00
35.00,26.00,72.00,51.70
62.00,23.00,85.00,65.70
72.00,94.00,65.00,72.90
23.00,30.00,99.00,62.40
81.00,69.00,30.00,53.10
85.00,82.00,27.00,55.40
77.00,44.00,29.00,46.40
79.00,88.00,99.00,90.80
26.00,58.00,99.00,68.90
38.00,50.00,34.00,38.40
71.00,54.00,73.00,68.60
57.00,42.00,55.00,53.00
35.00,88.00,92.00,74.10
22.00,36.00,45.00,36.30
64.00,57.00,60.00,60.60
85.00,35.00,56.00,60.50
34.00,66.00,30.00,38.40
89.00,29.00,21.00,43.00
42.00,74.00,35.00,44.90
41.00,54.00,51.00,48.60
38.00,98.00,74.00,68.00
40.00,60.00,83.00,65.50
33.00,20.00,73.00,50.40
76.00,32.00,67.00,62.70
82.00,92.00,75.00,80.50
93.00,41.00,43.00,57.60
38.00,76.00,53.00,53.10
66.00,24.00,20.00,34.60
35.00,49.00,65.00,52.80
46.00,98.00,61.00,63.90
66.00,25.00,27.00,38.30
54.00,55.00,73.00,63.70
29.00,94.00,50.00,52.50
37.00,43.00,25.00,32.20
33.00,70.00,91.00,69.40
92.00,88.00,81.00,85.70
46.00,32.00,39.00,39.70
69.00,83.00,46.00,60.30
56.00,60.00,91.00,74.30
42.00,25.00,48.00,41.60
81.00,39.00,49.00,56.60
72.00,35.00,70.00,63.60
72.00,56.00,88.00,76.80
76.00,58.00,20.00,44.40
93.00,59.00,34.00,56.70
98.00,67.00,72.00,78.80
42.00,98.00,28.00,46.20
93.00,37.00,24.00,47.30
57.00,43.00,71.00,61.20
64.00,99.00,76.00,77.00
42.00,99.00,29.00,46.90
44.00,58.00,48.00,48.80
92.00,44.00,95.00,83.90
43.00,24.00,49.00,42.20
91.00,65.00,87.00,83.80
97.00,78.00,60.00,74.70
89.00,26.00,30.00,46.90
76.00,72.00,73.00,73.70
73.00,79.00,71.00,73.20
83.00,24.00,50.00,54.70
91.00,24.00,42.00,53.10
67.00,87.00,27.00,51.00
51.00,96.00,92.00,80.50
22.00,61.00,52.00,44.80
27.00,91.00,45.00,48.80
99.00,85.00,41.00,67.20
64.00,68.00,60.00,62.80
57.00,84.00,88.00,77.90
94.00,53.00,21.00,49.30
32.00,42.00,32.00,34.00
36.00,44.00,61.00,50.10
29.00,50.00,57.00,47.20
64.00,99.00,90.00,84.00
35.00,81.00,54.00,53.70
59.00,33.00,39.00,43.80
45.00,39.00,43.00,42.80
51.00,82.00,77.00,70.20
79.00,81.00,71.00,75.40
52.00,42.00,96.00,72.00
33.00,29.00,58.00,44.70
69.00,93.00,78.00,78.30
47.00,30.00,78.00,59.10
55.00,67.00,43.00,51.40
57.00,35.00,53.00,50.60
46.00,82.00,59.00,59.70
68.00,28.00,60.00,56.00
72.00,34.00,61.00,58.90
32.00,94.00,81.00,68.90
43.00,35.00,30.00,34.90
41.00,39.00,69.00,54.60
67.00,87.00,82.00,78.50
50.00,92.00,42.00,54.40
30.00,68.00,68.00,56.60
34.00,70.00,66.00,57.20
63.00,45.00,52.00,53.90
29.00,76.00,47.00,47.40
58.00,54.00,34.00,45.20
92.00,36.00,34.00,51.80
71.00,64.00,73.00,70.60
46.00,54.00,91.00,70.10
40.00,60.00,90.00,69.00
26.00,70.00,88.00,65.80
97.00,44.00,49.00,62.40
82.00,34.00,66.00,64.40
91.00,87.00,95.00,92.20
49.00,23.00,89.00,63.80
46.00,86.00,33.00,47.50
30.00,68.00,65.00,55.10
75.00,98.00,85.00,84.60
47.00,31.00,72.00,56.30
67.00,33.00,53.00,53.20
39.00,54.00,52.00,48.50
44.00,93.00,38.00,50.80
97.00,35.00,82.00,77.10
29.00,53.00,20.00,29.30
45.00,41.00,97.00,70.20
87.00,55.00,76.00,75.10
41.00,88.00,70.00,64.90
89.00,44.00,71.00,71.00
66.00,36.00,66.00,60.00
26.00,50.00,48.00,41.80
51.00,50.00,42.00,46.30
22.00,85.00,35.00,41.10
59.00,65.00,83.00,72.20
42.00,33.00,63.00,50.70
41.00,24.00,26.00,30.10
91.00,75.00,55.00,69.80
83.00,61.00,55.00,64.60
60.00,67.00,71.00,66.90
78.00,97.00,36.00,60.80
21.00,60.00,52.00,44.30
69.00,35.00,64.00,59.70
77.00,53.00,39.00,53.20
44.00,65.00,84.00,68.20
76.00,59.00,66.00,67.60
96.00,34.00,48.00,59.60
73.00,74.00,74.00,73.70
63.00,72.00,83.00,74.80
39.00,98.00,28.00,45.30
57.00,53.00,94.00,74.70
63.00,57.00,56.00,58.30
84.00,43.00,39.00,53.30
74.00,78.00,74.00,74.80
60.00,34.00,85.00,67.30
94.00,79.00,31.00,59.50
56.00,78.00,70.00,67.40
38.00,86.00,68.00,62.60
68.00,82.00,20.00,46.80
55.00,84.00,77.00,71.80
33.00,40.00,34.00,34.90
83.00,42.00,91.00,78.80
36.00,97.00,78.00,69.20
29.00,30.00,67.00,48.20
21.00,26.00,50.00,36.50
58.00,35.00,83.00,65.90
56.00,31.00,56.00,51.00
84.00,33.00,92.00,77.80
94.00,43.00,40.00,56.80
24.00,45.00,62.00,47.20
72.00,51.00,70.00,66.80
93.00,67.00,23.00,52.80
36.00,29.00,60.00,46.60
87.00,31.00,45.00,54.80
49.00,89.00,77.00,71.00
77.00,34.00,79.00,69.40
54.00,68.00,33.00,46.30
99.00,23.00,25.00,46.80
94.00,23.00,26.00,45.80
76.00,21.00,82.00,68.00
40.00,90.00,42.00,51.00
64.00,89.00,47.00,60.50
56.00,96.00,86.00,79.00
44.00,48.00,84.00,64.80
30.00,88.00,73.00,63.10
48.00,55.00,28.00,39.40
82.00,78.00,32.00,56.20
94.00,66.00,76.00,79.40
45.00,44.00,57.00,50.80
78.00,49.00,29.00,47.70
27.00,95.00,86.00,70.10
38.00,24.00,22.00,27.20
48.00,89.00,60.00,62.20
54.00,56.00,54.00,54.40
81.00,49.00,56.00,62.10
24.00,72.00,76.00,59.60
52.00,98.00,99.00,84.70
93.00,38.00,78.00,74.50
44.00,68.00,24.00,38.80
64.00,67.00,73.00,69.10
52.00,46.00,76.00,62.80
26.00,92.00,36.00,44.20
52.00,65.00,25.00,41.10
73.00,70.00,86.00,78.90
72.00,50.00,87.00,75.10
81.00,76.00,85.00,82.00
29.00,58.00,97.00,68.80
56.00,38.00,72.00,60.40
74.00,30.00,63.00,59.70
68.00,72.00,83.00,76.30
75.00,68.00,98.00,85.10
73.00,70.00,29.00,50.40
39.00,68.00,65.00,57.80
96.00,41.00,35.00,54.50
27.00,90.00,42.00,47.10
89.00,34.00,99.00,83.00
21.00,39.00,27.00,27.60
39.00,47.00,91.00,66.60
46.00,20.00,20.00,27.80
40.00,70.00,71.00,61.50
82.00,94.00,89.00,87.90
40.00,69.00,82.00,66.80
54.00,79.00,26.00,45.00
21.00,78.00,58.00,50.90
71.00,71.00,66.00,68.50
95.00,71.00,20.00,52.70
24.00,99.00,81.00,67.50
22.00,81.00,97.00,71.30
88.00,89.00,93.00,90.70
45.00,87.00,77.00,69.40
73.00,91.00,84.00,82.10
99.00,66.00,47.00,66.40
29.00,77.00,37.00,42.60
84.00,79.00,30.00,56.00
43.00,85.00,61.00,60.40
36.00,87.00,54.00,55.20
25.00,92.00,59.00,55.40
43.00,61.00,29.00,39.60
52.00,26.00,83.00,62.30
63.00,38.00,71.00,62.00
54.00,35.00,22.00,34.20
40.00,99.00,75.00,69.30
89.00,80.00,68.00,76.70
54.00,38.00,97.00,72.30
73.00,55.00,45.00,55.40
81.00,94.00,99.00,92.60
70.00,77.00,60.00,66.40
33.00,81.00,79.00,65.60
35.00,74.00,29.00,39.80
23.00,87.00,81.00,64.80
92.00,72.00,58.00,71.00
22.00,27.00,77.00,50.50
90.00,62.00,93.00,85.90
25.00,85.00,74.00,61.50
64.00,66.00,39.00,51.90
38.00,60.00,34.00,40.40
78.00,57.00,49.00,59.30
69.00,48.00,51.00,55.80
95.00,20.00,50.00,57.50
68.00,26.00,68.00,59.60
51.00,54.00,81.00,66.60
84.00,55.00,34.00,53.20
57.00,30.00,69.00,57.60
39.00,86.00,50.00,53.90
61.00,44.00,57.00,55.60
38.00,36.00,25.00,31.10
57.00,49.00,49.00,51.40
50.00,80.00,68.00,65.00
60.00,30.00,76.00,62.00
32.00,81.00,87.00,69.30
42.00,39.00,88.00,64.40
50.00,62.00,84.00,69.40
62.00,92.00,92.00,83.00
29.00,79.00,69.00,59.00
55.00,71.00,72.00,66.70
24.00,86.00,84.00,66.40
69.00,48.00,24.00,42.30
68.00,59.00,32.00,48.20
46.00,72.00,29.00,42.70
99.00,32.00,40.00,56.10
24.00,84.00,94.00,71.00
41.00,50.00,20.00,32.30
76.00,54.00,46.00,56.60
22.00,90.00,25.00,37.10
28.00,47.00,60.00,47.80
39.00,30.00,91.00,63.20
20.00,65.00,94.00,66.00
47.00,31.00,67.00,53.80
85.00,55.00,23.00,48.00
30.00,24.00,35.00,31.30
76.00,63.00,38.00,54.40
82.00,39.00,24.00,44.40
86.00,97.00,86.00,88.20
53.00,40.00,43.00,45.40
52.00,48.00,75.00,62.70
21.00,35.00,94.00,60.30
95.00,59.00,80.00,80.30
48.00,69.00,46.00,51.20
67.00,81.00,29.00,50.80
23.00,66.00,27.00,33.60
36.00,56.00,68.00,56.00
86.00,58.00,68.00,71.40
32.00,65.00,97.00,71.10
47.00,55.00,22.00,36.10
90.00,48.00,96.00,84.60
84.00,67.00,76.00,76.60
29.00,99.00,81.00,69.00
90.00,46.00,74.00,73.20
58.00,67.00,36.00,48.80
66.00,46.00,46.00,52.00
83.00,63.00,24.00,49.50
99.00,57.00,81.00,81.60
99.00,76.00,95.00,92.40
60.00,23.00,23.00,34.10
37.00,77.00,96.00,74.50
56.00,39.00,63.00,56.10
40.00,25.00,53.00,43.50
92.00,42.00,77.00,74.50
45.00,57.00,34.00,41.90
67.00,52.00,70.00,65.50
26.00,53.00,29.00,32.90
64.00,27.00,85.00,67.10
50.00,27.00,65.00,52.90
52.00,88.00,52.00,59.20
77.00,36.00,59.00,59.80
71.00,85.00,76.00,76.30
72.00,33.00,95.00,75.70
88.00,22.00,70.00,65.80
28.00,48.00,49.00,42.50
35.00,33.00,39.00,36.60
29.00,90.00,74.00,63.70
23.00,84.00,89.00,68.20
27.00,76.00,74.00,60.30
38.00,72.00,86.00,68.80
48.00,56.00,25.00,38.10
76.00,45.00,82.00,72.80
57.00,79.00,60.00,62.90
70.00,44.00,76.00,67.80
47.00,68.00,62.00,58.70
60.00,82.00,79.00,73.90
22.00,81.00,58.00,51.80
43.00,21.00,98.00,66.10
89.00,50.00,78.00,75.70
50.00,32.00,68.00,55.40
92.00,52.00,69.00,72.50
32.00,61.00,75.00,59.30
34.00,91.00,85.00,70.90
48.00,85.00,80.00,71.40
40.00,94.00,31.00,46.30
84.00,84.00,49.00,66.50
68.00,50.00,87.00,73.90
37.00,81.00,47.00,50.80
62.00,30.00,73.00,61.10
57.00,91.00,22.00,46.30
64.00,94.00,69.00,72.50
75.00,49.00,84.00,74.30
69.00,27.00,87.00,69.60
40.00,64.00,40.00,44.80
86.00,64.00,30.00,53.60
88.00,83.00,66.00,76.00
21.00,66.00,78.00,58.50
39.00,82.00,43.00,49.60
41.00,77.00,74.00,64.70
21.00,28.00,28.00,25.90
36.00,83.00,35.00,44.90
57.00,60.00,71.00,64.60
34.00,37.00,58.00,46.60
29.00,37.00,62.00,47.10
47.00,36.00,92.00,67.30
77.00,63.00,44.00,57.70
78.00,92.00,38.00,60.80
98.00,23.00,38.00,53.00
94.00,34.00,65.00,67.50
36.00,56.00,89.00,66.50
46.00,69.00,54.00,54.60
58.00,77.00,20.00,42.80
62.00,33.00,61.00,55.70
73.00,61.00,84.00,76.10
81.00,49.00,44.00,56.10
93.00,31.00,99.00,83.60
60.00,66.00,63.00,62.70
48.00,21.00,91.00,64.10
20.00,74.00,81.00,61.30
78.00,61.00,30.00,50.60
93.00,94.00,51.00,72.20
24.00,86.00,84.00,66.40
75.00,46.00,53.00,58.20
22.00,99.00,80.00,66.40
95.00,29.00,69.00,68.80
58.00,32.00,38.00,42.80
55.00,66.00,48.00,53.70
96.00,87.00,94.00,93.20
72.00,91.00,20.00,49.80
33.00,90.00,52.00,53.90
43.00,99.00,34.00,49.70
81.00,65.00,43.00,58.80
28.00,46.00,58.00,46.60
26.00,47.00,52.00,43.20
29.00,64.00,67.00,55.00
64.00,66.00,33.00,48.90
54.00,81.00,56.00,60.40
30.00,58.00,73.00,57.10
82.00,85.00,69.00,76.10
85.00,33.00,44.00,54.10
21.00,70.00,35.00,37.80
75.00,61.00,60.00,64.70
93.00,38.00,88.00,79.50
93.00,90.00,43.00,67.40
95.00,59.00,47.00,63.80
71.00,62.00,22.00,44.70
77.00,74.00,88.00,81.90
63.00,23.00,93.00,70.00
97.00,98.00,61.00,79.20
73.00,36.00,32.00,45.10
57.00,30.00,81.00,63.60
46.00,99.00,38.00,52.60
27.00,24.00,35.00,30.40
38.00,31.00,82.00,58.60
85.00,85.00,73.00,79.00
59.00,55.00,80.00,68.70
37.00,73.00,23.00,37.20
90.00,50.00,57.00,65.50
64.00,51.00,90.00,74.40
94.00,64.00,46.00,64.00
63.00,63.00,72.00,67.50
78.00,30.00,61.00,59.90
38.00,80.00,63.00,58.90
20.00,63.00,70.00,53.60
20.00,29.00,92.00,57.80
26.00,57.00,80.00,59.20
93.00,33.00,62.00,65.50
60.00,98.00,67.00,71.10
83.00,78.00,35.00,58.00
84.00,77.00,98.00,89.60
58.00,84.00,60.00,64.20
84.00,40.00,42.00,54.20
53.00,69.00,47.00,53.20
78.00,46.00,34.00,49.60
99.00,78.00,63.00,76.80
72.00,32.00,34.00,45.00
94.00,60.00,88.00,84.20
77.00,64.00,46.00,58.90
94.00,66.00,21.00,51.90
48.00,68.00,70.00,63.00
54.00,71.00,31.00,45.90
62.00,94.00,90.00,82.40
97.00,27.00,92.00,80.50
64.00,50.00,66.00,62.20
79.00,80.00,82.00,80.70
83.00,52.00,27.00,48.80
54.00,28.00,78.00,60.80
58.00,50.00,91.00,72.90
64.00,99.00,57.00,67.50
24.00,29.00,60.00,43.00
59.00,56.00,71.00,64.40
71.00,48.00,33.00,47.40
45.00,49.00,84.00,65.30
87.00,35.00,55.00,60.60
86.00,91.00,33.00,60.50
67.00,37.00,67.00,61.00
39.00,23.00,67.00,49.80
59.00,61.00,85.00,72.40
97.00,35.00,75.00,73.60
83.00,95.00,67.00,77.40
24.00,46.00,80.00,56.40
58.00,88.00,98.00,84.00
96.00,71.00,61.00,73.50
35.00,74.00,23.00,36.80
86.00,52.00,96.00,84.20
54.00,42.00,60.00,54.60
65.00,28.00,69.00,59.60
96.00,93.00,80.00,87.40
39.00,26.00,72.00,52.90
22.00,56.00,72.00,53.80
70.00,51.00,76.00,69.20
20.00,39.00,94.00,60.80
62.00,26.00,93.00,70.30
20.00,66.00,51.00,44.70
54.00,42.00,74.00,61.60
53.00,63.00,76.00,66.50
79.00,75.00,78.00,77.70
50.00,20.00,79.00,58.50
65.00,60.00,94.00,78.50
37.00,61.00,93.00,69.80
39.00,93.00,50.00,55.30
24.00,81.00,94.00,70.40
83.00,64.00,69.00,72.20
49.00,98.00,97.00,82.80
56.00,32.00,83.00,64.70
85.00,58.00,47.00,60.60
37.00,20.00,89.00,59.60
21.00,98.00,38.00,44.90
54.00,93.00,96.00,82.80
45.00,21.00,62.00,48.70
27.00,65.00,68.00,55.10
47.00,32.00,93.00,67.00
23.00,77.00,93.00,68.80
54.00,80.00,29.00,46.70
39.00,41.00,43.00,41.40
84.00,34.00,64.00,64.00
28.00,66.00,40.00,41.60
81.00,22.00,86.00,71.70
83.00,50.00,58.00,63.90
47.00,75.00,44.00,51.10
91.00,34.00,30.00,49.10
38.00,30.00,24.00,29.40
56.00,88.00,30.00,49.40
76.00,42.00,44.00,53.20
80.00,31.00,25.00,42.70
45.00,74.00,43.00,49.80
94.00,67.00,91.00,87.10
76.00,96.00,21.00,52.50
27.00,61.00,82.00,61.30
46.00,27.00,52.00,45.20
65.00,92.00,90.00,82.90
93.00,68.00,58.00,70.50
48.00,54.00,32.00,41.20
81.00,77.00,73.00,76.20
75.00,73.00,83.00,78.60
58.00,25.00,63.00,53.90
23.00,48.00,62.00,47.50
31.00,87.00,68.00,60.70
55.00,73.00,61.00,61.60
43.00,82.00,75.00,66.80
95.00,97.00,82.00,88.90
77.00,69.00,69.00,71.40
21.00,34.00,45.00,35.60
93.00,25.00,78.00,71.90
57.00,38.00,49.00,49.20
61.00,20.00,44.00,44.30
74.00,48.00,96.00,79.80
82.00,77.00,78.00,79.00
58.00,93.00,25.00,48.50
25.00,76.00,38.00,41.70
26.00,84.00,35.00,42.10
75.00,60.00,94.00,81.50
46.00,95.00,69.00,67.30
50.00,64.00,86.00,70.80
59.00,41.00,71.00,61.40
97.00,35.00,46.00,59.10
89.00,20.00,59.00,60.20
66.00,85.00,74.00,73.80
82.00,92.00,58.00,72.00
37.00,75.00,70.00,61.10
26.00,63.00,32.00,36.40
35.00,78.00,88.00,70.10
34.00,67.00,69.00,58.10
21.00,83.00,92.00,68.90
53.00,32.00,67.00,55.80
26.00,99.00,52.00,53.60
80.00,33.00,22.00,41.60
84.00,89.00,91.00,88.50
67.00,67.00,76.00,71.50
68.00,53.00,81.00,71.50
26.00,77.00,55.00,50.70
67.00,68.00,80.00,73.70
59.00,74.00,34.00,49.50
57.00,95.00,96.00,84.10
22.00,48.00,71.00,51.70
70.00,88.00,43.00,60.10
33.00,26.00,90.00,60.10
31.00,52.00,51.00,45.20
99.00,63.00,77.00,80.80
61.00,23.00,87.00,66.40
56.00,26.00,37.00,40.50
77.00,66.00,43.00,57.80
91.00,67.00,69.00,75.20
76.00,61.00,69.00,69.50
83.00,95.00,78.00,82.90
61.00,66.00,55.00,59.00
88.00,67.00,74.00,76.80
79.00,98.00,23.00,54.80
94.00,97.00,60.00,77.60
30.00,22.00,67.00,46.90
90.00,52.00,63.00,68.90
92.00,30.00,86.00,76.60
69.00,45.00,26.00,42.70
96.00,91.00,30.00,62.00
60.00,97.00,61.00,67.90
92.00,90.00,86.00,88.60
62.00,52.00,52.00,55.00
33.00,43.00,27.00,32.00
45.00,98.00,21.00,43.60
97.00,95.00,89.00,92.60
66.00,79.00,44.00,57.60
41.00,32.00,81.00,59.20
98.00,63.00,31.00,57.50
48.00,36.00,63.00,53.10
84.00,35.00,90.00,77.20
26.00,36.00,40.00,35.00
93.00,99.00,99.00,97.20
94.00,29.00,95.00,81.50
67.00,44.00,99.00,78.40
80.00,38.00,40.00,51.60
96.00,36.00,57.00,64.50
48.00,44.00,83.00,64.70
76.00,47.00,80.00,72.20
58.00,51.00,31.00,43.10
53.00,51.00,60.00,56.10
28.00,70.00,42.00,43.40
87.00,24.00,68.00,64.90
67.00,20.00,72.00,60.10
98.00,76.00,45.00,67.10
87.00,22.00,43.00,52.00
70.00,55.00,98.00,81.00
96.00,68.00,34.00,59.40
95.00,52.00,54.00,65.90
21.00,59.00,24.00,30.10
54.00,45.00,83.00,66.70
26.00,25.00,52.00,38.80
47.00,88.00,90.00,76.70
60.00,39.00,52.00,51.80
77.00,85.00,55.00,67.60
27.00,30.00,67.00,47.60
52.00,26.00,52.00,46.80
83.00,66.00,44.00,60.10
38.00,56.00,89.00,67.10
57.00,29.00,79.00,62.40
91.00,45.00,57.00,64.80
88.00,76.00,82.00,82.60
41.00,43.00,21.00,31.40
55.00,82.00,35.00,50.40
57.00,66.00,46.00,53.30
60.00,90.00,84.00,78.00
29.00,60.00,75.00,58.20
36.00,39.00,74.00,55.60
87.00,99.00,71.00,81.40
42.00,69.00,40.00,46.40
31.00,44.00,88.00,62.10
97.00,91.00,27.00,60.80
97.00,29.00,27.00,48.40
38.00,43.00,36.00,38.00
45.00,24.00,25.00,30.80
79.00,44.00,74.00,69.50
33.00,41.00,52.00,44.10
74.00,30.00,37.00,46.70
79.00,27.00,58.00,58.10
52.00,64.00,88.00,72.40
24.00,34.00,53.00,40.50
25.00,41.00,50.00,40.70
87.00,45.00,76.00,73.10
20.00,71.00,30.00,35.20
61.00,45.00,63.00,58.80
47.00,54.00,23.00,36.40
46.00,97.00,43.00,54.70
79.00,23.00,88.00,72.30
52.00,98.00,24.00,47.20
82.00,47.00,86.00,77.00
37.00,96.00,50.00,55.30
53.00,55.00,44.00,48.90
52.00,98.00,25.00,47.70
87.00,47.00,83.00,77.00
83.00,91.00,85.00,85.60
72.00,64.00,21.00,44.90
76.00,58.00,27.00,47.90
91.00,72.00,33.00,58.20
24.00,99.00,38.00,46.00
48.00,22.00,75.00,56.30
66.00,56.00,40.00,51.00
85.00,86.00,90.00,87.70
78.00,87.00,25.00,53.30
70.00,33.00,65.00,60.10
79.00,39.00,79.00,71.00
93.00,82.00,53.00,70.80
73.00,84.00,39.00,58.20
89.00,52.00,24.00,49.10
20.00,85.00,85.00,65.50
79.00,70.00,26.00,50.70
62.00,76.00,69.00,68.30
51.00,81.00,90.00,76.50
27.00,60.00,79.00,59.60
59.00,25.00,27.00,36.20
44.00,24.00,43.00,39.50
42.00,77.00,98.00,77.00
36.00,98.00,40.00,50.40
35.00,40.00,50.00,43.50
74.00,45.00,99.00,80.70
83.00,97.00,73.00,80.80
88.00,40.00,37.00,52.90
68.00,40.00,34.00,45.40
66.00,94.00,36.00,56.60
46.00,52.00,86.00,67.20
21.00,27.00,62.00,42.70
67.00,54.00,50.00,55.90
86.00,28.00,39.00,50.90
45.00,45.00,63.00,54.00
63.00,67.00,79.00,71.80
35.00,46.00,32.00,35.70
76.00,67.00,32.00,52.20
75.00,65.00,60.00,65.50
94.00,21.00,66.00,65.40
93.00,47.00,35.00,54.80
61.00,73.00,94.00,79.90
90.00,36.00,26.00,47.20
42.00,40.00,22.00,31.60
75.00,93.00,21.00,51.60
84.00,37.00,38.00,51.60
