temperature, lluvia, humedad, rend_manz
74.00,78.00,50.00,62.80
62.00,63.00,43.00,52.70
20.00,61.00,88.00,62.20
87.00,61.00,36.00,56.30
76.00,86.00,23.00,51.50
67.00,92.00,88.00,82.50
66.00,24.00,31.00,40.10
90.00,62.00,85.00,81.90
77.00,66.00,68.00,70.30
48.00,54.00,85.00,67.70
87.00,43.00,95.00,82.20
67.00,94.00,44.00,60.90
35.00,62.00,97.00,71.40
48.00,70.00,54.00,55.40
61.00,69.00,84.00,74.10
87.00,34.00,87.00,76.40
34.00,24.00,22.00,26.00
97.00,96.00,51.00,73.80
64.00,36.00,48.00,50.40
88.00,68.00,85.00,82.50
86.00,24.00,51.00,56.10
82.00,49.00,58.00,63.40
52.00,84.00,27.00,45.90
50.00,55.00,51.00,51.50
21.00,60.00,45.00,40.80
66.00,63.00,52.00,58.40
53.00,69.00,97.00,78.20
44.00,39.00,36.00,39.00
45.00,69.00,30.00,42.30
85.00,93.00,36.00,62.10
64.00,72.00,40.00,53.60
56.00,59.00,21.00,39.10
99.00,69.00,29.00,58.00
27.00,23.00,50.00,37.70
75.00,45.00,98.00,80.50
60.00,69.00,21.00,42.30
65.00,89.00,35.00,54.80
45.00,79.00,78.00,68.30
88.00,46.00,35.00,53.10
42.00,83.00,55.00,56.70
25.00,51.00,73.00,54.20
63.00,31.00,52.00,51.10
67.00,23.00,60.00,54.70
70.00,55.00,85.00,74.50
77.00,33.00,72.00,65.70
21.00,29.00,21.00,22.60
54.00,36.00,56.00,51.40
83.00,95.00,96.00,91.90
30.00,62.00,56.00,49.40
85.00,87.00,91.00,88.40
59.00,37.00,22.00,36.10
39.00,35.00,81.00,59.20
53.00,55.00,70.00,61.90
34.00,20.00,31.00,29.70
51.00,41.00,37.00,42.00
27.00,64.00,94.00,67.90
55.00,99.00,72.00,72.30
34.00,81.00,97.00,74.90
64.00,23.00,46.00,46.80
35.00,36.00,65.00,50.20
64.00,66.00,83.00,73.90
42.00,43.00,77.00,59.70
26.00,62.00,64.00,52.20
64.00,34.00,87.00,69.50
73.00,59.00,86.00,76.70
31.00,96.00,26.00,41.50
65.00,48.00,38.00,48.10
84.00,45.00,72.00,70.20
58.00,43.00,25.00,38.50
24.00,65.00,29.00,34.70
91.00,84.00,85.00,86.60
73.00,36.00,20.00,39.10
86.00,22.00,41.00,50.70
64.00,67.00,97.00,81.10
52.00,63.00,53.00,54.70
39.00,95.00,48.00,54.70
47.00,52.00,50.00,49.50
92.00,52.00,56.00,66.00
52.00,64.00,67.00,61.90
58.00,56.00,40.00,48.60
49.00,75.00,56.00,57.70
37.00,53.00,74.00,58.70
56.00,40.00,22.00,35.80
61.00,76.00,77.00,72.00
62.00,30.00,59.00,54.10
82.00,83.00,82.00,82.20
51.00,40.00,85.00,65.80
98.00,98.00,88.00,93.00
91.00,51.00,86.00,80.50
85.00,43.00,50.00,59.10
54.00,94.00,45.00,57.50
20.00,43.00,90.00,59.60
40.00,32.00,86.00,61.40
95.00,68.00,76.00,80.10
33.00,26.00,35.00,32.60
82.00,33.00,70.00,66.20
85.00,87.00,76.00,80.90
37.00,27.00,43.00,38.00
25.00,66.00,62.00,51.70
50.00,21.00,55.00,46.70
77.00,74.00,70.00,72.90
34.00,38.00,56.00,45.80
59.00,26.00,95.00,70.40
66.00,49.00,24.00,41.60
65.00,24.00,32.00,40.30
61.00,34.00,51.00,50.60
80.00,48.00,86.00,76.60
44.00,70.00,67.00,60.70
96.00,59.00,94.00,87.60
27.00,82.00,67.00,58.00
51.00,64.00,44.00,50.10
28.00,37.00,74.00,52.80
91.00,95.00,32.00,62.30
45.00,87.00,35.00,48.40
67.00,33.00,88.00,70.70
40.00,25.00,52.00,43.00
94.00,77.00,80.00,83.60
90.00,20.00,82.00,72.00
99.00,99.00,36.00,67.50
41.00,41.00,79.00,60.00
29.00,70.00,96.00,70.70
36.00,96.00,94.00,77.00
24.00,27.00,23.00,24.10
63.00,64.00,29.00,46.20
59.00,37.00,92.00,71.10
79.00,90.00,64.00,73.70
78.00,73.00,76.00,76.00
80.00,33.00,42.00,51.60
40.00,79.00,25.00,40.30
78.00,99.00,97.00,91.70
70.00,96.00,56.00,68.20
48.00,86.00,31.00,47.10
63.00,83.00,62.00,66.50
75.00,29.00,64.00,60.30
98.00,77.00,42.00,65.80
63.00,67.00,62.00,63.30
84.00,26.00,75.00,67.90
87.00,96.00,83.00,86.80
24.00,56.00,29.00,32.90
43.00,60.00,70.00,59.90
82.00,30.00,86.00,73.60
94.00,87.00,47.00,69.10
43.00,80.00,68.00,62.90
55.00,39.00,96.00,72.30
61.00,52.00,30.00,43.70
23.00,68.00,85.00,63.00
35.00,48.00,63.00,51.60
70.00,85.00,59.00,67.50
79.00,95.00,87.00,86.20
96.00,32.00,56.00,63.20
85.00,39.00,81.00,73.80
95.00,65.00,27.00,55.00
68.00,75.00,79.00,74.90
21.00,94.00,39.00,44.60
46.00,76.00,66.00,62.00
70.00,28.00,93.00,73.10
83.00,31.00,42.00,52.10
87.00,67.00,53.00,66.00
90.00,94.00,60.00,75.80
74.00,52.00,90.00,77.60
82.00,42.00,46.00,56.00
23.00,74.00,38.00,40.70
31.00,20.00,65.00,45.80
73.00,23.00,46.00,49.50
43.00,21.00,64.00,49.10
74.00,48.00,44.00,53.80
23.00,50.00,50.00,41.90
40.00,49.00,62.00,52.80
52.00,94.00,45.00,56.90
77.00,56.00,65.00,66.80
45.00,27.00,53.00,45.40
20.00,74.00,57.00,49.30
43.00,47.00,82.00,63.30
27.00,63.00,79.00,60.20
76.00,55.00,78.00,72.80
94.00,86.00,21.00,55.90
76.00,67.00,81.00,76.70
64.00,20.00,20.00,33.20
87.00,58.00,69.00,72.20
74.00,68.00,39.00,55.30
27.00,34.00,66.00,47.90
52.00,60.00,71.00,63.10
20.00,24.00,47.00,34.30
25.00,52.00,24.00,29.90
85.00,99.00,45.00,67.80
30.00,97.00,38.00,47.40
22.00,92.00,55.00,52.50
42.00,80.00,78.00,67.60
87.00,89.00,86.00,86.90
50.00,58.00,89.00,71.10
64.00,71.00,83.00,74.90
88.00,87.00,43.00,65.30
81.00,37.00,95.00,79.20
86.00,96.00,50.00,70.00
95.00,99.00,37.00,66.80
27.00,30.00,30.00,29.10
70.00,25.00,28.00,40.00
74.00,46.00,30.00,46.40
69.00,33.00,86.00,70.30
57.00,28.00,76.00,60.70
62.00,62.00,51.00,56.50
20.00,89.00,26.00,36.80
27.00,94.00,23.00,38.40
88.00,64.00,52.00,65.20
81.00,31.00,42.00,51.50
43.00,53.00,72.00,59.50
42.00,71.00,52.00,52.80
67.00,90.00,77.00,76.60
29.00,35.00,52.00,41.70
48.00,59.00,87.00,69.70
35.00,53.00,90.00,66.10
47.00,34.00,67.00,54.40
54.00,52.00,90.00,71.60
49.00,46.00,22.00,34.90
42.00,60.00,32.00,40.60
95.00,33.00,32.00,51.10
63.00,52.00,30.00,44.30
49.00,91.00,72.00,68.90
95.00,29.00,90.00,79.30
99.00,71.00,48.00,67.90
72.00,91.00,23.00,51.30
48.00,37.00,52.00,47.80
84.00,89.00,82.00,84.00
53.00,42.00,85.00,66.80
33.00,86.00,90.00,72.10
76.00,67.00,43.00,57.70
25.00,48.00,70.00,52.10
89.00,91.00,50.00,69.90
93.00,55.00,53.00,65.40
48.00,67.00,89.00,72.30
96.00,51.00,21.00,49.50
98.00,63.00,93.00,88.50
23.00,47.00,73.00,52.80
93.00,41.00,90.00,81.10
80.00,60.00,54.00,63.00
34.00,79.00,47.00,49.50
25.00,66.00,74.00,57.70
54.00,97.00,23.00,47.10
44.00,79.00,62.00,60.00
64.00,27.00,77.00,63.10
44.00,34.00,97.00,68.50
83.00,65.00,24.00,49.90
79.00,32.00,78.00,69.10
74.00,81.00,38.00,57.40
73.00,49.00,90.00,76.70
54.00,45.00,51.00,50.70
22.00,61.00,67.00,52.30
85.00,24.00,36.00,48.30
33.00,63.00,23.00,34.00
54.00,81.00,20.00,42.40
48.00,88.00,71.00,67.50
38.00,67.00,74.00,61.80
21.00,80.00,68.00,56.30
30.00,33.00,90.00,60.60
56.00,74.00,55.00,59.10
58.00,93.00,87.00,79.50
96.00,93.00,32.00,63.40
52.00,54.00,62.00,57.40
23.00,97.00,56.00,54.30
22.00,40.00,39.00,34.10
25.00,24.00,65.00,44.80
65.00,57.00,56.00,58.90
63.00,62.00,25.00,43.80
46.00,32.00,21.00,30.70
67.00,29.00,42.00,46.90
54.00,69.00,86.00,73.00
61.00,78.00,33.00,50.40
72.00,81.00,80.00,77.80
76.00,93.00,81.00,81.90
28.00,90.00,46.00,49.40
46.00,25.00,84.00,60.80
25.00,43.00,20.00,26.10
29.00,98.00,40.00,48.30
70.00,45.00,87.00,73.50
95.00,56.00,35.00,57.20
23.00,72.00,71.00,56.80
35.00,36.00,59.00,47.20
67.00,50.00,51.00,55.60
25.00,30.00,38.00,32.50
60.00,21.00,55.00,49.70
99.00,27.00,86.00,78.10
22.00,30.00,71.00,48.10
94.00,96.00,43.00,68.90
26.00,48.00,75.00,54.90
72.00,50.00,96.00,79.60
61.00,24.00,57.00,51.60
21.00,69.00,47.00,43.60
80.00,33.00,47.00,54.10
69.00,43.00,29.00,43.80
48.00,54.00,64.00,57.20
33.00,73.00,73.00,61.00
66.00,76.00,86.00,78.00
32.00,43.00,39.00,37.70
73.00,71.00,49.00,60.60
90.00,69.00,23.00,52.30
81.00,49.00,30.00,49.10
70.00,80.00,84.00,79.00
95.00,88.00,75.00,83.60
27.00,65.00,25.00,33.60
69.00,23.00,20.00,35.30
28.00,43.00,98.00,66.00
72.00,73.00,74.00,73.20
45.00,47.00,92.00,68.90
29.00,26.00,51.00,39.40
80.00,68.00,65.00,70.10
61.00,45.00,33.00,43.80
54.00,97.00,72.00,71.60
80.00,23.00,42.00,49.60
94.00,62.00,59.00,70.10
91.00,67.00,94.00,87.70
23.00,28.00,22.00,23.50
31.00,46.00,37.00,37.00
56.00,70.00,86.00,73.80
96.00,35.00,27.00,49.30
45.00,99.00,70.00,68.30
53.00,58.00,36.00,45.50
30.00,48.00,74.00,55.60
20.00,90.00,60.00,54.00
47.00,53.00,34.00,41.70
89.00,41.00,68.00,68.90
27.00,30.00,49.00,38.60
70.00,22.00,77.00,63.90
74.00,33.00,70.00,63.80
30.00,39.00,92.00,62.80
71.00,71.00,72.00,71.50
78.00,69.00,91.00,82.70
84.00,71.00,93.00,85.90
42.00,51.00,25.00,35.30
41.00,62.00,52.00,50.70
41.00,82.00,23.00,40.20
87.00,46.00,26.00,48.30
26.00,68.00,30.00,36.40
32.00,78.00,82.00,66.20
32.00,21.00,28.00,27.80
48.00,43.00,97.00,71.50
61.00,44.00,29.00,41.60
46.00,38.00,89.00,65.90
84.00,54.00,74.00,73.00
46.00,69.00,40.00,47.60
59.00,55.00,52.00,54.70
30.00,73.00,81.00,64.10
36.00,78.00,77.00,64.90
48.00,52.00,97.00,73.30
30.00,28.00,57.00,43.10
40.00,33.00,57.00,47.10
23.00,81.00,62.00,54.10
90.00,90.00,59.00,74.50
24.00,75.00,72.00,58.20
67.00,92.00,22.00,49.50
69.00,92.00,39.00,58.60
98.00,78.00,42.00,66.00
69.00,58.00,59.00,61.80
67.00,30.00,75.00,63.60
39.00,96.00,65.00,63.40
23.00,72.00,36.00,39.30
30.00,25.00,27.00,27.50
36.00,26.00,29.00,30.50
85.00,35.00,99.00,82.00
21.00,37.00,37.00,32.20
88.00,29.00,59.00,61.70
39.00,62.00,56.00,52.10
77.00,26.00,63.00,59.80
51.00,29.00,72.00,57.10
89.00,26.00,58.00,60.90
88.00,66.00,33.00,56.10
87.00,57.00,85.00,80.00
79.00,38.00,58.00,60.30
58.00,81.00,86.00,76.60
76.00,23.00,60.00,57.40
33.00,76.00,81.00,65.60
81.00,60.00,35.00,53.80
56.00,39.00,55.00,52.10
84.00,72.00,20.00,49.60
78.00,65.00,70.00,71.40
21.00,53.00,95.00,64.40
87.00,57.00,31.00,53.00
75.00,96.00,58.00,70.70
37.00,49.00,41.00,41.40
97.00,51.00,32.00,55.30
53.00,30.00,93.00,68.40
72.00,24.00,48.00,50.40
63.00,83.00,63.00,67.00
70.00,23.00,97.00,74.10
21.00,36.00,99.00,63.00
32.00,39.00,99.00,66.90
38.00,54.00,32.00,38.20
50.00,96.00,67.00,67.70
62.00,75.00,74.00,70.60
27.00,49.00,68.00,51.90
49.00,57.00,23.00,37.60
79.00,26.00,88.00,72.90
88.00,64.00,76.00,77.20
86.00,64.00,70.00,73.60
71.00,71.00,30.00,50.50
36.00,94.00,38.00,48.60
49.00,73.00,92.00,75.30
44.00,54.00,73.00,60.50
72.00,80.00,79.00,77.10
64.00,79.00,92.00,81.00
94.00,21.00,85.00,74.90
58.00,55.00,42.00,49.40
62.00,20.00,49.00,47.10
82.00,80.00,63.00,72.10
42.00,61.00,80.00,64.80
77.00,37.00,50.00,55.50
98.00,81.00,75.00,83.10
32.00,38.00,85.00,59.70
31.00,22.00,35.00,31.20
35.00,53.00,49.00,45.60
63.00,55.00,24.00,41.90
95.00,63.00,61.00,71.60
64.00,59.00,88.00,75.00
22.00,20.00,23.00,22.10
50.00,90.00,26.00,46.00
72.00,52.00,84.00,74.00
61.00,24.00,24.00,35.10
38.00,35.00,79.00,57.90
41.00,34.00,60.00,49.10
30.00,64.00,27.00,35.30
78.00,99.00,66.00,76.20
30.00,90.00,20.00,37.00
30.00,32.00,90.00,60.40
84.00,43.00,92.00,79.80
24.00,38.00,35.00,32.30
89.00,80.00,71.00,78.20
23.00,82.00,48.00,47.30
31.00,51.00,60.00,49.50
90.00,67.00,71.00,75.90
98.00,42.00,31.00,53.30
36.00,30.00,47.00,40.30
92.00,81.00,26.00,56.80
65.00,89.00,86.00,80.30
45.00,27.00,85.00,61.40
51.00,47.00,45.00,47.20
68.00,89.00,86.00,81.20
59.00,83.00,30.00,49.30
43.00,88.00,73.00,67.00
37.00,24.00,26.00,28.90
23.00,79.00,93.00,69.20
38.00,56.00,29.00,37.10
28.00,49.00,27.00,31.70
59.00,99.00,69.00,72.00
92.00,76.00,50.00,67.80
77.00,94.00,82.00,82.90
83.00,30.00,44.00,52.90
94.00,96.00,97.00,95.90
37.00,28.00,41.00,37.20
54.00,47.00,84.00,67.60
67.00,22.00,97.00,73.00
67.00,46.00,78.00,68.30
61.00,33.00,72.00,60.90
72.00,76.00,63.00,68.30
52.00,99.00,34.00,52.40
49.00,54.00,39.00,45.00
28.00,45.00,44.00,39.40
52.00,49.00,49.00,49.90
66.00,23.00,58.00,53.40
65.00,25.00,21.00,35.00
25.00,30.00,35.00,31.00
89.00,99.00,61.00,77.00
65.00,71.00,86.00,76.70
55.00,60.00,41.00,49.00
36.00,70.00,56.00,52.80
94.00,59.00,81.00,80.50
98.00,45.00,94.00,85.40
47.00,68.00,53.00,54.20
56.00,39.00,62.00,55.60
22.00,65.00,78.00,58.60
35.00,49.00,64.00,52.30
93.00,21.00,28.00,46.10
83.00,35.00,41.00,52.40
58.00,40.00,99.00,74.90
70.00,67.00,42.00,55.40
44.00,45.00,55.00,49.70
99.00,97.00,98.00,98.10
20.00,67.00,40.00,39.40
33.00,93.00,93.00,75.00
74.00,59.00,70.00,69.00
59.00,33.00,94.00,71.30
48.00,53.00,60.00,55.00
61.00,65.00,71.00,66.80
88.00,21.00,58.00,59.60
70.00,63.00,28.00,47.60
78.00,55.00,86.00,77.40
77.00,45.00,72.00,68.10
67.00,31.00,31.00,41.80
74.00,58.00,41.00,54.30
96.00,20.00,70.00,67.80
97.00,92.00,41.00,68.00
79.00,51.00,55.00,61.40
83.00,48.00,46.00,57.50
47.00,39.00,59.00,51.40
72.00,45.00,41.00,51.10
93.00,41.00,83.00,77.60
72.00,85.00,23.00,50.10
76.00,61.00,48.00,59.00
46.00,28.00,61.00,49.90
20.00,20.00,98.00,59.00
56.00,54.00,92.00,73.60
70.00,64.00,54.00,60.80
23.00,60.00,54.00,45.90
42.00,70.00,84.00,68.60
74.00,67.00,88.00,79.60
90.00,98.00,41.00,67.10
24.00,32.00,34.00,30.60
89.00,95.00,62.00,76.70
98.00,50.00,64.00,71.40
30.00,63.00,45.00,44.10
74.00,48.00,52.00,57.80
85.00,85.00,25.00,55.00
74.00,76.00,35.00,54.90
24.00,64.00,50.00,45.00
91.00,81.00,44.00,65.50
82.00,29.00,97.00,78.90
80.00,79.00,23.00,51.30
63.00,51.00,78.00,68.10
82.00,73.00,86.00,82.20
46.00,26.00,42.00,40.00
87.00,47.00,81.00,76.00
25.00,91.00,49.00,50.20
74.00,97.00,55.00,69.10
62.00,84.00,55.00,62.90
97.00,72.00,68.00,77.50
40.00,95.00,64.00,63.00
66.00,36.00,59.00,56.50
37.00,47.00,44.00,42.50
44.00,55.00,28.00,38.20
95.00,95.00,90.00,92.50
59.00,40.00,76.00,63.70
33.00,96.00,55.00,56.60
53.00,49.00,66.00,58.70
60.00,96.00,65.00,69.70
95.00,23.00,27.00,46.60
79.00,87.00,20.00,51.10
27.00,26.00,79.00,52.80
74.00,22.00,46.00,49.60
67.00,66.00,55.00,60.80
47.00,86.00,97.00,79.80
32.00,35.00,43.00,38.10
44.00,73.00,79.00,67.30
40.00,29.00,36.00,35.80
57.00,31.00,56.00,51.30
31.00,41.00,63.00,49.00
38.00,26.00,85.00,59.10
27.00,93.00,63.00,58.20
29.00,24.00,84.00,55.50
33.00,95.00,67.00,62.40
95.00,87.00,87.00,89.40
48.00,88.00,30.00,47.00
35.00,22.00,63.00,46.40
56.00,61.00,30.00,44.00
96.00,72.00,96.00,91.20
28.00,53.00,52.00,45.00
83.00,63.00,99.00,87.00
42.00,59.00,41.00,44.90
81.00,89.00,52.00,68.10
54.00,62.00,61.00,59.10
46.00,63.00,79.00,65.90
39.00,44.00,50.00,45.50
32.00,68.00,58.00,52.20
83.00,87.00,92.00,88.30
92.00,26.00,33.00,49.30
45.00,47.00,85.00,65.40
23.00,29.00,72.00,48.70
77.00,54.00,34.00,50.90
55.00,58.00,74.00,65.10
95.00,78.00,93.00,90.60
77.00,68.00,98.00,85.70
47.00,61.00,77.00,64.80
98.00,89.00,89.00,91.70
45.00,67.00,81.00,67.40
96.00,37.00,51.00,61.70
95.00,70.00,61.00,73.00
99.00,25.00,84.00,76.70
96.00,37.00,29.00,50.70
85.00,59.00,85.00,79.80
20.00,29.00,32.00,27.80
77.00,42.00,99.00,81.00
44.00,89.00,39.00,50.50
39.00,54.00,75.00,60.00
42.00,77.00,70.00,63.00
52.00,43.00,80.00,64.20
28.00,84.00,66.00,58.20
26.00,75.00,21.00,33.30
50.00,56.00,40.00,46.20
88.00,33.00,98.00,82.00
73.00,67.00,77.00,73.80
44.00,61.00,74.00,62.40
70.00,86.00,63.00,69.70
82.00,72.00,29.00,53.50
26.00,55.00,89.00,63.30
85.00,89.00,87.00,86.80
45.00,98.00,31.00,48.60
37.00,65.00,74.00,61.10
43.00,21.00,31.00,32.60
39.00,28.00,70.00,52.30
94.00,31.00,61.00,64.90
51.00,63.00,34.00,44.90
40.00,47.00,63.00,52.90
40.00,29.00,39.00,37.30
66.00,74.00,52.00,60.60
72.00,81.00,95.00,85.30
46.00,68.00,57.00,55.90
24.00,95.00,23.00,37.70
90.00,57.00,85.00,80.90
83.00,78.00,37.00,59.00
80.00,67.00,67.00,70.90
51.00,85.00,91.00,77.80
32.00,51.00,32.00,35.80
78.00,67.00,76.00,74.80
44.00,45.00,23.00,33.70
40.00,22.00,54.00,43.40
21.00,92.00,77.00,63.20
81.00,68.00,25.00,50.40
99.00,26.00,66.00,67.90
97.00,35.00,20.00,46.10
31.00,30.00,37.00,33.80
90.00,33.00,90.00,78.60
79.00,51.00,81.00,74.40
54.00,54.00,92.00,73.00
21.00,22.00,71.00,46.20
44.00,74.00,55.00,55.50
61.00,98.00,55.00,65.40
24.00,21.00,72.00,47.40
22.00,65.00,25.00,32.10
57.00,34.00,90.00,68.90
76.00,61.00,69.00,69.50
26.00,99.00,36.00,45.60
35.00,71.00,68.00,58.70
28.00,95.00,26.00,40.40
69.00,96.00,80.00,79.90
63.00,78.00,80.00,74.50
28.00,89.00,34.00,43.20
39.00,33.00,65.00,50.80
72.00,34.00,24.00,40.40
47.00,84.00,77.00,69.40
40.00,87.00,29.00,43.90
56.00,32.00,52.00,49.20
76.00,81.00,22.00,50.00
81.00,46.00,63.00,65.00
79.00,37.00,95.00,78.60
80.00,84.00,50.00,65.80
54.00,46.00,68.00,59.40
54.00,99.00,83.00,77.50
62.00,40.00,20.00,36.60
24.00,37.00,23.00,26.10
20.00,27.00,26.00,24.40
26.00,82.00,81.00,64.70
69.00,41.00,51.00,54.40
46.00,26.00,35.00,36.50
35.00,46.00,95.00,67.20
99.00,55.00,49.00,65.20
68.00,86.00,66.00,70.60
82.00,53.00,76.00,73.20
99.00,98.00,35.00,66.80
24.00,73.00,39.00,41.30
62.00,79.00,63.00,65.90
23.00,34.00,34.00,30.70
90.00,92.00,61.00,75.90
56.00,45.00,45.00,48.30
46.00,21.00,64.00,50.00
52.00,74.00,52.00,56.40
59.00,90.00,38.00,54.70
78.00,57.00,51.00,60.30
54.00,87.00,87.00,77.10
81.00,27.00,62.00,60.70
66.00,34.00,82.00,67.60
53.00,73.00,20.00,40.50
43.00,70.00,84.00,68.90
37.00,82.00,63.00,59.00
45.00,73.00,65.00,60.60
53.00,59.00,90.00,72.70
83.00,37.00,49.00,56.80
98.00,59.00,66.00,74.20
31.00,59.00,97.00,69.60
43.00,53.00,42.00,44.50
96.00,61.00,54.00,68.00
71.00,22.00,38.00,44.70
68.00,87.00,24.00,49.80
82.00,24.00,98.00,78.40
73.00,76.00,74.00,74.10
38.00,38.00,32.00,35.00
86.00,51.00,20.00,46.00
62.00,24.00,92.00,69.40
43.00,54.00,71.00,59.20
32.00,28.00,45.00,37.70
37.00,45.00,59.00,49.60
84.00,23.00,88.00,73.80
91.00,35.00,40.00,54.30
91.00,84.00,88.00,88.10
84.00,93.00,63.00,75.30
23.00,81.00,62.00,54.10
89.00,52.00,43.00,58.60
38.00,29.00,84.00,59.20
57.00,76.00,79.00,71.80
68.00,74.00,38.00,54.20
38.00,60.00,58.00,52.40
26.00,68.00,92.00,67.40
76.00,23.00,54.00,54.40
71.00,78.00,64.00,68.90
98.00,90.00,64.00,79.40
74.00,28.00,74.00,64.80
49.00,61.00,33.00,43.40
97.00,30.00,76.00,73.10
23.00,79.00,42.00,43.70
74.00,86.00,36.00,57.40
35.00,57.00,93.00,68.40
37.00,23.00,65.00,48.20
57.00,79.00,30.00,47.90
82.00,27.00,49.00,54.50
77.00,81.00,22.00,50.30
44.00,63.00,60.00,55.80
33.00,74.00,74.00,61.70
57.00,67.00,84.00,72.50
91.00,43.00,86.00,78.90
85.00,81.00,57.00,70.20
97.00,91.00,37.00,65.80
66.00,69.00,39.00,53.10
97.00,94.00,46.00,70.90
24.00,99.00,32.00,43.00
55.00,91.00,34.00,51.70
97.00,37.00,67.00,70.00
64.00,54.00,91.00,75.50
82.00,38.00,92.00,78.20
42.00,93.00,47.00,54.70
75.00,72.00,78.00,75.90
46.00,93.00,63.00,63.90
67.00,23.00,44.00,46.70
56.00,51.00,80.00,67.00
44.00,91.00,31.00,46.90
53.00,77.00,74.00,68.30
32.00,98.00,49.00,53.70
78.00,28.00,67.00,62.50
66.00,23.00,55.00,51.90
50.00,51.00,25.00,37.70
83.00,26.00,70.00,65.10
55.00,68.00,70.00,65.10
73.00,26.00,67.00,60.60
78.00,78.00,99.00,88.50
57.00,69.00,52.00,56.90
35.00,84.00,45.00,49.80
84.00,29.00,67.00,64.50
99.00,91.00,83.00,89.40
87.00,78.00,47.00,65.20
48.00,47.00,40.00,43.80
75.00,60.00,97.00,83.00
77.00,59.00,60.00,64.90
77.00,81.00,98.00,88.30
34.00,97.00,43.00,51.10
43.00,25.00,84.00,59.90
92.00,30.00,51.00,59.10
45.00,28.00,53.00,45.60
30.00,35.00,66.00,49.00
62.00,88.00,95.00,83.70
95.00,21.00,21.00,43.20
22.00,54.00,57.00,45.90
42.00,42.00,97.00,69.50
40.00,35.00,26.00,32.00
91.00,90.00,95.00,92.80
63.00,73.00,45.00,56.00
39.00,79.00,83.00,69.00
45.00,49.00,81.00,63.80
43.00,24.00,28.00,31.70
42.00,73.00,71.00,62.70
86.00,47.00,25.00,47.70
58.00,55.00,36.00,46.40
89.00,91.00,29.00,59.40
68.00,55.00,91.00,76.90
33.00,55.00,62.00,51.90
96.00,88.00,72.00,82.40
34.00,90.00,21.00,38.70
31.00,79.00,28.00,39.10
58.00,77.00,45.00,55.30
90.00,33.00,86.00,76.60
91.00,28.00,37.00,51.40
71.00,88.00,28.00,52.90
66.00,51.00,36.00,48.00
90.00,79.00,27.00,56.30
54.00,99.00,44.00,58.00
88.00,27.00,22.00,42.80
86.00,69.00,32.00,55.60
28.00,83.00,75.00,62.50
83.00,69.00,81.00,79.20
32.00,35.00,44.00,38.60
70.00,71.00,55.00,62.70
20.00,93.00,95.00,72.10
88.00,25.00,65.00,63.90
72.00,37.00,97.00,77.50
22.00,52.00,38.00,36.00
78.00,62.00,62.00,66.80
72.00,45.00,85.00,73.10
36.00,79.00,67.00,60.10
30.00,39.00,55.00,44.30
73.00,88.00,90.00,84.50
85.00,40.00,86.00,76.50
72.00,32.00,35.00,45.50
54.00,75.00,87.00,74.70
46.00,33.00,60.00,50.40
49.00,66.00,89.00,72.40
62.00,55.00,51.00,55.10
64.00,26.00,86.00,67.40
79.00,22.00,81.00,68.60
93.00,43.00,86.00,79.50
58.00,49.00,86.00,70.20
27.00,65.00,64.00,53.10
64.00,43.00,98.00,76.80
48.00,74.00,95.00,76.70
20.00,60.00,45.00,40.50
92.00,39.00,37.00,53.90
55.00,87.00,89.00,78.40
44.00,70.00,88.00,71.20
94.00,68.00,72.00,77.80
21.00,67.00,91.00,65.20
44.00,28.00,98.00,67.80
60.00,39.00,88.00,69.80
71.00,98.00,53.00,67.40
54.00,21.00,91.00,65.90
91.00,27.00,41.00,53.20
76.00,96.00,36.00,60.00
44.00,85.00,39.00,49.70
82.00,24.00,86.00,72.40
67.00,61.00,26.00,45.30
53.00,21.00,35.00,37.60
90.00,37.00,32.00,50.40
27.00,35.00,48.00,39.10
32.00,74.00,76.00,62.40
69.00,42.00,32.00,45.10
66.00,59.00,63.00,63.10
74.00,35.00,44.00,51.20
67.00,94.00,34.00,55.90
99.00,64.00,49.00,67.00
55.00,84.00,83.00,74.80
23.00,79.00,78.00,61.70
94.00,85.00,24.00,57.20
36.00,25.00,24.00,27.80
28.00,51.00,41.00,39.10
28.00,46.00,51.00,43.10
21.00,23.00,25.00,23.40
81.00,80.00,96.00,88.30
86.00,99.00,93.00,92.10
43.00,25.00,74.00,54.90
90.00,97.00,78.00,85.40
77.00,35.00,38.00,49.10
27.00,30.00,22.00,25.10
89.00,30.00,51.00,58.20
95.00,43.00,75.00,74.60
40.00,73.00,68.00,60.60
70.00,46.00,32.00,46.20
51.00,26.00,40.00,40.50
64.00,36.00,39.00,45.90
62.00,85.00,58.00,64.60
22.00,73.00,69.00,55.70
75.00,45.00,67.00,65.00
27.00,53.00,69.00,53.20
62.00,89.00,49.00,60.90
40.00,69.00,67.00,59.30
26.00,33.00,75.00,51.90
41.00,44.00,26.00,34.10
79.00,85.00,60.00,70.70
77.00,84.00,39.00,59.40
30.00,76.00,85.00,66.70
74.00,40.00,80.00,70.20
31.00,88.00,35.00,44.40
85.00,56.00,69.00,71.20
38.00,66.00,63.00,56.10
30.00,78.00,90.00,69.60
20.00,99.00,54.00,52.80
29.00,83.00,72.00,61.30
48.00,29.00,71.00,55.70
73.00,45.00,64.00,62.90
34.00,88.00,44.00,49.80
58.00,24.00,69.00,56.70
67.00,80.00,30.00,51.10
